"","Comp1","Comp2","Comp3","Comp4","Comp5","Comp6","Comp7","Comp8","Comp9","Comp10","Comp11","Comp12","Comp13","Comp14","Comp15","Comp16","Comp17","Comp18","Comp19","Comp20","Comp21","Comp22","Comp23","Comp24","Comp25","Comp26","Comp27","Comp28","Comp29","Comp30"
"AMNH_257002",-0.0105404273051575,0.229523037136534,0.0406280732348207,0.0659538380875654,0.0504374048974466,-0.00784099585456554,-0.00859794095070048,0.0250566823373944,-0.0283708330335977,0.00695045531153661,-0.00491333635933549,0.00868667140031769,-0.0340988318724986,-0.036510794798218,-0.00973407860639962,-0.0306985293682562,0.00114958812544879,0.000903528030790732,-0.0138532812307624,-0.00661764859796928,0.00426840380883091,0.00817502687047075,-0.0211669595662571,-0.00267301005896613,0.00460192058313603,-0.005950875767041,0.0034040990589012,0.000939005408992692,-0.00103254057343087,0.00343796204968598
"ANSP_164280",0.0574652301811201,0.193101618011009,0.0474792446795918,0.0789698865057843,0.0351967610672157,0.116175440536874,0.0489423039762302,0.16196229906174,-0.00269386986644187,-0.116678297743011,-0.0853051167953237,0.123230229850825,0.0367930137457533,0.010967343614582,0.0424072395038343,0.032927742887281,-0.0281579651709608,0.0145742095135879,0.0329688259151479,-0.00616352920492704,0.0354728857737214,0.00730349240935498,0.00898068800416445,0.00316394760719939,0.000621097526746334,-0.00956165413270729,0.013541538085296,0.000361954907134665,-0.00241190733906131,-0.00379883641812412
"ANSP_177381",-0.000931491381349647,0.216278685990708,0.0466666707152189,0.0483902817168775,0.0385471669122322,0.016109903174634,-0.0199566788340127,0.0508827152025218,-0.00383490410647618,0.0203467154938312,0.0472156148375479,-0.0143493202208641,0.0139928505120899,-0.0292660498964663,0.0102821680799248,-0.0246161520824223,0.00039790585786089,-0.00848961347224143,-0.0016831615131425,0.00501375294597277,-0.00972286997638223,-0.00780924955153856,0.0138852001479574,-0.00653652866491483,-0.00262785930528999,0.00279614535801244,-0.00297629870921675,0.00994336926028836,0.00531083327438349,0.00867330138912371
"ANSP_193942",0.0967728775622349,0.143235867927346,0.0331221660769516,-0.00862546476071549,0.0127591958213699,0.026133236754777,-0.0655838149040863,0.0354950175994185,0.0466357600378171,-0.0115138436381034,0.0340970536411346,-0.0216979345070552,-0.0473789008392924,0.0129593383723151,-0.00860808740257897,0.0114387932014512,-0.011455445881742,0.0189195495172117,-0.00928093798562512,-0.00275188424309198,-0.00892195863296316,-0.0125843660390132,0.0043596863805089,0.00924099323613787,-0.00398017340458701,0.00641886027549583,0.00280230902211528,-0.00509118514651394,-0.00745171570520904,-0.0105451475211043
"AMNH_249486",-0.154914182723874,0.0669243497184211,0.0374234754610426,0.0366843875014149,0.0232624337883754,-0.0316256592928235,-0.0393362592321153,-0.0330691453863397,-0.00836339530657585,-0.0202008526864504,0.0158329716032622,-0.0130378893922863,-0.0112848799732198,0.00912687540354621,0.00567977725596134,-0.0206425790269607,-0.0255489355434008,0.0140272013720781,-0.0123772166529285,0.00572847104465558,0.00752048654429136,0.000823493859411798,-0.000486624109230204,-0.00624136432022661,-0.00277365081729279,0.00105123518002949,0.000741181196866396,-0.00436483020300813,-0.00322731113785938,-0.00163524407568074
"AMNH_263728",-0.236191372145436,-0.0459597753286797,0.128942264680698,0.0655305817970287,0.00938852083381177,0.00266834088389335,0.0244744776633062,-0.0190892821324099,-0.0105337535206506,-0.0203366712628183,-0.018382180852269,-0.0145149879780009,0.0258022191713685,0.00142364010880404,-0.00717436634086458,-0.01087785225808,-0.00159387732243429,0.00168328398480312,-0.0134202448069316,0.000374383752983242,-7.87487866051431e-05,0.00386406590767648,-0.00588581360833106,0.00740898893015462,-0.00685659217688278,0.00726786940453133,0.00131232909573995,0.00270756487734073,0.00620753633025566,-0.00428818726419389
"ANSP_170166",-0.169171746353306,0.040627870034018,0.16413497476137,0.0729423965095138,0.102697716331568,-0.0151722018051271,0.0161340632276582,0.0311043164009812,0.018387915461196,-0.0377576208904018,0.0360788188232808,0.0160095793187577,0.000147650647279989,0.0184460415438079,-0.0290319130569846,-0.0151335893846614,0.0165510676739093,-0.020402151536026,0.0118452967110218,0.0132828975784467,-0.00882892341539616,-0.00914975379538541,0.0132542306028248,-0.00177460760214318,-0.00345155398310203,0.0167253656632308,-0.00876933750182297,-0.000526354340506647,0.00156185225459787,0.000117437568922773
"ANSP_173796",-0.215656828749334,-0.0177312006159463,0.0856509606308159,0.0586313179878327,-0.0123292554716835,0.00519172531065323,-0.0130330986216932,-0.0145402935182739,-0.036746690829287,-0.0488131324576164,0.00172160324162046,-0.0199486500413334,0.0485507422164672,-0.00933641406225712,0.0153008089819285,-0.00987402233975378,-0.00144754389695878,0.00875433429870215,-0.00568442541361453,0.0196420976162669,0.0238599667169232,-0.00317372080002716,-0.00897116291108335,0.00621028089938445,2.85823506728419e-05,-0.00542385450133533,-0.00926300584345547,0.0119793121686233,-0.00118709269716826,-0.00309184751909402
"ANSP_174125",-0.122241959927153,0.0244511187207691,0.0864120514802811,0.0167599780307781,0.0758568441217923,-0.0198578111560758,0.0215339812639187,-0.0440085263071746,-0.0307671531263913,0.00857339765593496,0.00888576485760781,-0.00880202819772606,0.037676105560782,0.00532123607743164,-0.000133102719382004,-0.00521478886445514,-0.011965148147648,0.00172153896552478,-0.00183442990344191,0.00282163650338403,0.00187139026025657,-0.0092681710862323,-0.00746820938422068,-0.0137607543803651,0.00250843291655257,0.00904262460875985,-0.00364429272296901,0.00750544683256927,-0.00388956520118164,-0.00325860256323863
"MCP_29429",-0.0644975736543462,0.0916757956651078,0.124547068948075,0.00914186754441692,0.0355363816357181,-0.0461662654405773,-0.00354812418331928,-0.0199760682394835,0.0191529807193741,0.019224436954099,-0.0397297389492269,-0.00355641225825856,-0.00432780595558584,-0.00666410466110344,0.0269312188507109,0.0471453480602976,0.00982372962682679,0.015194967953821,-0.00469082037160752,-0.00922577196579724,0.0281048699931665,0.0156024460875017,0.000122242244618306,0.00392108300140283,0.00163256363440322,-0.00116825269763136,0.00337929493849629,-0.00904886664696658,0.000492410949947893,0.00614393720943666
"AMNH_258314",0.0445953857793161,0.0771216128070688,-0.0499672057554891,-0.0728398454085862,0.0354095920248971,0.0470315418968723,0.00270044496589825,-0.0239088359295659,0.0329607994102749,-0.024115848721157,-0.0201134851643911,0.00108332638953525,-0.0202851228846808,-0.0471854642626104,-0.00747707979158839,0.00421161900486295,0.0118607624210966,-0.00138586597883584,0.0133892133239404,0.0048361140653764,0.01141129998014,-0.00203386966813931,-0.00329857805618598,-0.013301402867426,0.00627483036170425,0.00303511514178897,0.0116494398591701,-0.00353898038038647,0.00114150560207499,-0.00489298707844042
"ANSP_168971",-0.012214916990545,0.154369475465101,0.0152954434964865,-0.00338728313911178,-0.0361678443356995,0.00534514781714996,-0.0371242648275381,0.00696576393302347,0.0169050301541168,0.0283696777486183,0.0053511390333328,-0.0308246904768678,-0.0176580410093305,-0.0287476012799396,0.00704608133038599,-0.0190156998106879,-0.0107219808240842,-0.0117238412896332,0.00415999537617132,0.00370278984657125,-0.0120675715007448,-0.00843844063089115,-0.00261550387467585,-0.00734407988609618,-0.0032150324200972,-0.000834251636402837,0.00792670642830294,-0.00266432749770517,-0.000987066391713379,-0.001152533931305
"MCP_36861",0.0442123765076659,0.0689905287992782,0.0339952485562938,-0.0671708759819586,0.0452372314566051,-0.0855487717395148,0.0607058754222556,-0.0205016219407483,0.0118568910669269,0.027585033700756,-0.0260134977896091,0.0582045083391231,-0.0611401943106735,-0.00449782368072251,0.0249710591584234,0.0514851026487336,-0.0167268568568227,0.0320075149817732,-0.0234622489157432,-0.00439040263552836,0.00901233774951421,0.0113423693909094,-0.00346595379984361,-0.00700415431373993,-0.00409233580978349,0.00310505675415765,-0.00775967414160473,-0.0140717478251789,-0.0045841429354095,0.00507491714006785
"ANSP_165090",-0.0235678792372413,0.179942596038544,-0.0129629220065844,0.0608640292637277,-0.0316226543352182,-0.00997938170312376,-0.0162729420856155,-0.0285864401947059,0.0034280509132715,0.0435287799282508,0.0192186848556722,0.00704406429033221,0.0266001484923513,-0.0136076247860126,0.00460996419497909,0.0201804195065006,-0.0257626955286282,0.0129992980345474,-0.00204114620424785,0.00665568323489504,0.012472545712505,0.00138861904650254,-0.00416589055467063,-0.00772749506852966,-0.000988125287028781,-0.00774946536493863,-0.00259503719719859,0.00425181156697393,0.00294785702639065,0.00613934101041985
"AMNH_260737",0.0172750642370831,0.177508637451369,0.0068677298680376,0.0969841411426685,-0.00675102225310631,0.00604334276974631,-0.053121297100688,-0.0325845364049191,-0.0327948774106278,-0.00714265312136409,-0.0167833390761822,0.0218037449533236,-0.0810277908666905,0.000279071454476986,-0.000980508080752115,0.00112841655076767,-0.00876429669563477,-0.0277722245779876,-0.0018645105987931,0.000789742293276223,-0.0072514852713984,0.00228094001638604,-0.000685604321656361,-0.0010038971383587,-0.00565987100237973,0.00721692165121101,-0.000909638374166786,-0.0113693759114234,0.000147083937491699,-0.00980175172316201
"AMNH_79370",0.0583302622542746,0.139872170460469,0.00532113829530308,0.0457896450144252,-0.00635393250339749,-0.00313378028638779,-0.0470747386656029,0.0221264124200022,-0.0311542873249132,-0.0279252524252455,-0.0436205583345347,0.0390503183429499,-0.0519359195434348,0.0467987684471328,0.0317771633936706,0.0120047721774218,-0.0397337730752328,-0.0401068282145043,0.00720913540152463,-0.0138818148569869,-0.00412308141601888,0.00527640431061957,-0.00199364941289927,0.0101729146964596,0.00231146011726028,0.00291560955600704,-0.00494595206272145,0.0120857008488134,-0.00792810308748349,0.000422399046936335
"FMNH_71337",0.0660952731819124,0.178844909505563,0.0421173023717901,0.0495907219550517,-0.0659406352147492,-0.0210394408404814,-0.0374887160348229,0.018195783602744,0.0104191668420376,0.0368674060395084,-0.018215637241272,-0.00977047087609677,-0.0223583257059556,-0.0164412171188155,-0.0312245300432262,0.00222500465859442,-0.0245959528817991,-0.0136354042318766,-0.00345984001368927,-0.01902139777482,0.0109521927851063,-0.000650356148850739,-0.0183444966603297,-0.0109250694843832,0.00129390387515041,-0.00651104457830853,-0.0057070459054505,0.00336274905471917,0.00422974924863037,-0.00549525535772816
"AMNH_256352",-0.00414877662058639,0.11236437106674,0.0711992964290154,0.0183577367580738,0.00220493852677002,-0.0293534075602445,-0.0174668431531173,-0.0373543066248899,0.0244807674640106,0.0216526570620579,-0.00484130386982003,-0.0115240363276476,-0.0130565072270383,-0.000728993475083529,0.00821637089277214,0.00533092675062839,-0.0144101463948776,-0.00208583612007224,0.0110799030103179,-0.00532458019857415,-0.0177562285826989,0.00303050955199279,0.00382498927967031,-0.00539469370127808,0.00227197219198028,-0.00764578199069405,-0.00593672372456108,-0.00406339633919646,0.00415205502557502,0.00383630380229626
"MCP_44058",0.0372427671052205,0.13936602817372,0.0475367306813787,0.0452109095543035,0.00961591032698259,-0.0454663084593273,-0.0453429692675099,0.00235441415499192,-0.0121787654262631,0.0432542851416948,0.000742453222643796,-0.0223563527468503,0.00188519788049244,0.00990229169336791,-0.00284413177937482,0.0113965908530026,-0.0223359924434539,-0.00847475752068935,0.0108417721388819,-0.00875246121817987,0.00735215548349607,0.00196146220034871,-0.00392642025149176,0.0034957456543038,0.00309332083801499,-0.00800687165500684,-0.00646581115887703,0.00499575892195037,-0.00263432006317038,0.00530180830375052
"MCP_47111",-0.0407568880987379,0.162111997582659,0.0133788188563754,0.0736614871932201,-0.0581204775451498,-0.0210923539293603,-0.025119549911534,-0.0299701031249253,0.0244892227901143,0.0190955224192157,-0.00224621171623345,-0.0398166308507931,-0.022543649485441,-0.0327197374670944,0.0134326386748338,0.0183993229179599,-0.00526906237556287,0.0356004105941711,0.000831287799711541,-0.0101539850296448,-0.000737966368864341,0.0124960291360627,-0.00448601883691451,0.00488540153729392,0.00196502867268949,0.00401663642010653,0.00630735105933104,0.00904561153846592,0.00419784918668231,-0.00379228092397407
"MCP_47112",-0.00818236365575181,0.148827327200754,0.0539138464544706,0.0146869128202795,-0.00117010373934639,-0.0349229190446135,-0.0210344010345557,-0.00580657047379621,-0.00727974200752273,0.077382851660597,0.04020613270613,0.0114401852293446,-0.0103841808504051,-0.00390406125352052,0.00834566648926926,0.0115153026715732,-0.0404794290934771,-0.017704864918768,0.00716830391035154,0.00210891629652323,0.00907413991722569,0.00709897127575912,-0.00815012206040514,0.00897210813888129,0.00168295755254914,-0.00253670246557569,-0.0133858618827524,0.00498276139160372,-0.00645233763276907,-0.00313429990523668
"MCP_35876",0.00302656645334957,0.186350764191328,0.0761578283936436,0.0685326462773861,-0.0199468720989086,0.0215953149168978,-0.0907219769426193,0.0236452396052607,-0.041331661895001,0.0308394092608436,-0.0361705745529865,-0.0190090624227229,-0.00347708100070147,0.00473136190883503,-0.00919978165248141,-0.0128201822977887,0.0292770256616037,-0.00332013426194105,-0.0196129799686694,-0.0291916568689997,0.0349450980378763,0.00984945017314345,0.00767308963045179,-0.0064220229212083,-0.00691482495798876,-0.00541726720501914,0.0017861644593601,0.00350706779548232,0.00757796688713506,0.00788690175974932
"ROM_107209",0.0134766061235143,0.0786422020000512,0.00839025106460145,-0.0847157667845444,-0.0162889627656479,-0.00521198293925051,-0.00849324007436948,0.0290370260500028,-0.0319637399017481,-0.0184022675155581,-0.00957502266868962,5.94510658505337e-05,-0.037885695190466,0.0038117805627294,0.0298629947624422,-0.00496018049908742,0.0263593533483599,-0.000337366630151986,-0.0091630726342447,-0.0279751964632686,-0.0324161395646178,-0.0152644726641752,-0.0288276012486594,0.0017208960864862,0.00324163754647257,-0.00548472800808145,-0.00118545385455527,0.0131905969364925,0.000602911275026151,-0.000928440312321758
"ROM_91423",-0.0678936815401633,0.108436979074135,-0.104958381694101,0.0157666613062253,-0.0791341779873059,-0.00819564678017453,0.0325912322953863,-0.0379762929628629,0.0762409810917925,0.0402863746959641,0.00113550110696204,-0.00900210265402829,-0.0312825606005139,-0.0395465339081677,0.019080474371628,-0.0536943578151338,-0.0242904114886676,0.0101206157479749,-0.00692661262561879,-0.00521349128950784,-0.0240530266792565,0.00211264400232224,0.00143356322146836,-0.00418356813051981,0.00897768398716956,-0.0191898017972367,0.00382450472192269,-0.00963138253756821,-0.0101674720593073,-0.00581190832946536
"ROM_PER23_14_T32635",-0.0132592787616643,0.120666371117191,0.0139735596322714,-0.0258232634570642,-0.0276648038155404,0.00865899877237781,-0.00692545912589757,-0.00679011906153726,-0.0243790997524995,0.0242446628085455,-0.0373049778965856,-0.00918814675532811,-0.00635904544654891,-0.026081582677351,0.0070293098858473,-0.018947488291319,0.0190098142394797,-0.00939206344905531,0.0297931377999084,-0.0160922522064869,-0.00776703126093245,-0.00195995558423725,-0.000423961853394815,0.0127501442398379,-0.00699324585253675,-0.00741335396809247,-0.00446725512913063,0.00153396870040572,0.00551631016969772,-0.00357200979739164
"ANSP_174165",-0.00269536700261646,0.147128202167065,0.0524173363285334,0.00226892167488829,-1.84642544709833e-05,-0.023051360938088,-0.00676925317169882,-0.0276273295879896,-0.00699833764242034,0.0614763877416821,0.0244050154128551,-0.0121626525358344,0.00633649953012788,-0.0441018193457503,-0.0130953230026965,-0.000488997331989016,-0.0253150605840971,-0.010952279400566,-0.0128538633727985,-0.0226996966823835,0.00565825632256398,8.72107539970184e-05,-1.94709163632666e-05,-0.0011443098794458,0.000219023254466816,-0.0122355301683752,0.00402382005125864,-0.00062224642812155,-0.00452078623272773,0.00572984458533711
"AMNH_9934",0.00247506566719834,-0.00137311284633397,-0.057632943147297,0.0763731754687938,-0.118029630904244,0.0321031730537074,-0.0531873999532802,-0.0523381473646266,-0.0900200753738744,-0.0155465035136137,-0.0656762205431713,-0.0181108624039447,0.00265327004124127,0.0239655022373638,-0.0255081183912278,0.0408096957897829,0.0318841642241801,-0.0331797968681928,-0.018831152533004,0.00383647013843181,-0.00251314822603222,0.014019628055516,0.0235080284154629,0.00122745959261718,-0.00145217274922965,0.0027336633901943,0.00181168606755206,0.00721730300681683,-0.00350877565553558,-0.00302645362538134
"ANSP_194857",-0.0322727689504025,-0.00293450452651041,-0.0190765571909423,-0.0407494330028269,-0.0219783979154977,-0.0226266687149622,-0.0137770942735732,-0.019171396866617,-0.0405791776606678,-0.0161742782496256,0.0117989405582726,0.00128813355519996,0.0474499085309347,0.0171741139352087,0.0320824048026324,-0.0114281458262358,0.0270178177795499,-0.00459027659389326,0.0203466853682454,0.013130392455919,0.0210085644056819,-0.00211679797127021,0.00769288927800634,-0.0106153867677762,0.0113154057995366,-0.0100309627893512,-0.0178534443124535,-5.39932551796136e-05,-0.00722679786995042,0.00463593496115284
"ANSP_196453",-0.0269648567981502,0.00705267548750576,0.0719489948631765,-0.0650530228332265,0.0218495924993918,-0.0820783591883013,0.0295581153043655,0.0285315744253962,0.0158263509905383,0.0218903490815003,0.045042758676129,-0.0126363198480625,0.00820408957318495,-0.0142177588148491,0.0119759866406005,-0.00499644394435432,-0.0182963856448626,-0.00231553810817714,0.0271973282178485,0.00643040200285011,0.00612179278987136,0.0111424232384216,0.0165914768728564,-0.00645370171469193,0.00179514431711696,0.0177664326486187,0.00181230065101034,-0.0112116831905905,-0.000652633991258926,0.00157869564530871
"MCP_15151",-0.048771516094285,0.0272571482788613,0.0764395315079638,-0.0256738159104791,0.0358902650170792,-0.0772979092536117,0.0248304812595188,-0.0233143341369893,0.00519416245049658,-0.0166454869504366,0.00754584730238948,-0.00490584890078229,-0.0106687752574889,-0.0049168250399781,0.000123593306110602,-0.00295364053439309,-0.020863104784722,-0.00325515347401165,-0.00104921987257141,0.00604284655149005,-0.00873274243074556,-0.00164486331420576,0.00921185263093996,-0.00588259502743305,0.00925394935663849,0.00357916765274129,-0.0056950137455043,0.00681561872000341,-0.0030903745713948,-0.00121546369354562
"AMNH_233285",-0.157761465292273,-0.0420224201494903,0.0938017121757245,-0.0689406192339556,0.0376299763718847,0.0243951986601211,0.0327390415818151,-0.00269657692430438,0.0200814266637384,-0.021349474435572,-0.0081708128190372,-0.00247587005292955,0.0011580049866822,0.0124783332887009,-0.000645670383516013,-0.0018420576843056,-0.00182723623756828,0.0099150723033812,-0.0129281352229532,-0.00122528430516718,-0.00715914937741277,-0.0103274201561035,-0.000669968030820495,0.00777504513891972,0.0055074272955569,0.0100212377375438,0.00659984805706139,0.0030306090974672,0.000130260470322391,-0.00266579878379248
"AMNH_39787",0.0118884801021056,0.0390858104354499,0.0267651904139886,-0.0415805793662435,-0.0455030342113116,-0.0151616299747935,-0.0524304992473991,-0.0243947588365724,0.0139263551797199,0.00693279828885315,-0.00465045112095417,-0.0182380381835931,0.0159863291472345,0.0090567289984956,5.36175137748973e-05,0.0378566049026118,-0.0158411520851053,-0.00180545563734015,-0.000731623447050083,0.0101735923278715,0.0139267893845393,0.0124284001112674,-0.00500024821399725,0.0132833903166541,-0.0021502756593954,0.0077792869950637,-0.00537075523259678,0.00554038383366034,-0.00718308592780056,-0.00913539550743101
"AMNH_40129",0.0973856174399497,0.00117962004630537,0.0872514341570588,-0.00254799937315437,0.00263759278140445,-0.0158616793463455,-0.0192276231377905,-0.0315439101196626,-0.0182724217319172,-0.0474407253338434,0.0108001790540645,0.00695058773960181,-0.0260096070491109,0.0222558980689756,0.0122112880780791,0.00242702286065421,0.0130298211665798,-0.008498844953504,0.012317439004229,0.0104018171608991,-0.0138374892079295,0.00730787159339854,-0.00229805568464498,-0.00806095552864907,-0.0117947813243536,-0.003540643160622,0.00697215775093356,0.00663495977209,0.00475724478282919,-0.00364079043693023
"AMNH_97639",0.155925275805105,-0.0934691038009637,0.0522074861548545,0.0305916872763901,-0.0229260293429295,0.00685624735256696,-0.0204186315991063,-0.0652156968476462,0.00524769542424575,-0.102178579947652,-0.00879191196369292,-0.00164865599583751,-0.0354852611995874,-0.00138501808005417,-0.0071780678622332,0.0268308910126998,-0.0052155033088772,0.00406187757481229,-0.00978688967275704,-0.00360367735074634,-0.00229905265913746,0.000668470577124142,0.00450999795370415,0.00824807664560251,0.00570734662299134,-0.000758312118030129,0.00677834513632902,0.00224768746511264,-0.000386430687059145,-0.00478116876193405
"ANSP_199525",0.184640218302418,-0.0248158368113307,0.0921376077611114,-0.0210334479315789,-0.0147753102266127,-0.0219246308278378,-0.00834693320800606,-0.00264382257912086,0.0190725607548589,-0.045855197201579,0.0335339333967493,0.0191027261121032,-0.00570507376809674,0.00816609951563155,0.00171727326627038,-0.0292879850216581,-0.0160463521646782,0.0193233610978851,0.00697693762338953,-0.0161676976641702,0.00803735082562812,0.00227862260278189,0.00563155491643739,-0.00167659959041594,-0.0131321825140259,0.0126804083706187,0.00374365914451576,0.00432086420357635,0.0047388332132798,0.000150761514985666
"ANSP_200120",-0.0510057642517964,0.0286553710104455,0.0469854280359056,-0.105391061009079,0.0178962099147901,0.020907842977015,0.0337914163334395,0.00475118228495313,-0.00725633391476658,-0.0128768398115119,0.0174628671036513,0.0230010010377027,-0.000366281227456773,-0.00283593817970861,-0.0111535688452802,0.00914470569759668,0.00787712322454876,0.00574119782210578,0.0140123918059108,-0.0121763117044819,-0.00430995396525466,-0.0132727330593305,-0.017700197527726,-0.0104353987016548,0.00727478362037082,0.00465525969751303,-0.0073720618276866,-0.0170611352140773,0.00402217777693781,-0.00126513069479819
"MUSM_37822",-0.198251009594372,-0.0649971945774676,-0.0412448670920907,-0.0397279690937892,0.0271861403545034,0.0147122992312185,0.00313380253134707,-0.0119141980071213,-0.00122223201791296,-0.0347605182277047,0.0141603104919607,-0.00796940038015402,-0.00156692879304586,-0.0111004522342033,0.010630710673689,0.00758571627418709,0.0190050625847464,-0.0156871374101326,0.00322268240246766,-0.0290792521271441,0.0049826988051625,-0.0217997151093682,0.0066718907822842,0.00236751081004366,0.000884925453648595,-0.00343490774525347,0.00362257707276294,0.00482670224273403,0.000315708615129211,0.000906522612845104
"ROM_93577",0.00347258483715046,0.0144615290208823,0.0496626794296509,-0.116000948721299,0.00254174439489036,-0.032609062677932,-0.0204784384881969,0.0337477341079673,0.01407936058066,-0.0186342708522655,-0.00385999675187386,-0.00845787784926616,0.0100851925653486,-0.0223182721944543,0.0230839713768974,-0.012564649597104,-0.00134932480279308,-0.00748492862434523,-0.00070702320842032,-0.00154343865241029,0.0013396580805115,-0.00503833225269006,0.00565119984897807,-0.00401069290211647,-0.0100101221596578,0.00169536179336463,0.00670922368605324,0.00371047563516283,0.00183894881705659,0.000186603728697379
"ROM_93907",-0.331809819513379,-0.165193180544425,-0.0121436587346215,0.0241392423842935,0.0235237221168504,-0.00928968909365982,-0.0100618666230595,0.0296907779267254,0.0168180015506476,0.02665163262654,0.0143500355137592,0.0335341305675966,-0.0129597728554458,0.00511190253598088,0.00163560321830748,0.00336385504089688,0.0121893787668137,-0.00284808940642895,-0.00291275570108983,-0.00599681676393693,0.000596851452941522,-0.00270516608015186,0.00104407600607931,0.00251289287388464,-0.00146344914299723,-0.0043332890418373,-0.00899686886753572,-0.00219250823359877,0.00552834891607448,0.00443061415994923
"AMNH_40167",0.0222291619015528,0.0675425681061159,0.0219402356600283,-0.0553912080990851,-0.0562361211896113,0.0312691658476228,0.0646094314959334,0.000159472832771269,0.0142280384017906,0.0258334035917858,0.0368045963026682,-0.0137622200454498,-0.0286069368463948,0.00874579023547086,0.0310912007543814,-0.0369170061696057,0.0146741846213444,-0.0088348615772209,-0.0141367316558213,0.0143047856312515,-0.0019104724180131,-0.020287712551991,-0.022361021838365,-0.0257661589101176,-0.0322441176937347,0.00867358897531389,0.00302204647301684,-0.00465087319547219,-0.0122435251127037,0.00969553792260382
"ROM_ECU21_02",0.00772208772136807,0.0366757240138631,-0.0168602455212356,-0.0275709053748574,-0.0599334463123404,0.0429108778018943,0.0444499827388349,-0.0403764091430032,0.0238269283699087,-0.00438295774106436,0.0122081179394424,-0.0184805675726039,0.00644404770841486,0.0135354101904439,0.00740898577359996,0.00238680398136589,0.0310790149712744,-0.0271965180804282,-0.0070001935547296,-0.00575595333899506,-0.0121359291547347,-0.0101680674226862,0.00105725185656918,0.0137355517515903,0.00778861091692294,-0.00576112807915272,0.00578153004403676,-0.00118937700356007,0.00186794882109766,0.00387056746238123
"ROM_ECU21_09",0.124628560170391,0.0325919049806841,0.030431878576978,0.00667182570341354,0.0362647217300801,0.0318705493097793,-0.0113142604650634,-0.0292590249517572,-0.016394908562156,-0.023392113309385,0.018236831547566,-0.0325617443317053,-0.041628177817105,0.0271333654115874,-0.0293721730322512,0.0329072663164671,-0.0173731173319891,0.00127735899565577,-0.0131109094530448,-0.0083750967665119,0.027759213697221,-0.0108982447625549,-0.0046181630150397,0.00338009719414011,-0.00639351215067069,-0.00328919199821517,0.00274210472530243,0.000568505306511236,0.00594684256153677,0.0129982231817071
"MCP_35622",-0.0605324317906141,-0.00676394150588054,0.0096619865907893,-0.067653544243584,-0.0724562849098565,-0.0201460668052477,-0.0165540396837229,0.0162921258959228,0.0257793089536435,-0.0192281290386747,0.020580907534778,-0.0361637798951945,-0.0173393846761734,-0.000101605864822199,-0.00684965534587646,-0.00377710001256716,-0.00336715347294259,0.0116764223288003,0.0129898008829983,0.0145191888796326,0.0187104304939592,0.00274275661839885,-0.000449711288379863,-0.00329639003523255,-0.0109486526027018,-0.00716449536302202,0.000384486055492309,-0.000732805088028572,0.00342684936785765,-0.0123895506915871
"AUM_39478",0.289385109282365,-0.0610325919146845,-0.0075878015433221,-0.0482087355117245,0.00405274771526588,0.0220920914632702,-0.0637578382711527,0.055663032719309,-0.0102932084727492,0.144958249227128,-0.00408342954656543,0.0571258632845854,-0.0264202743643437,0.00259272578856308,-0.051315590556048,0.0414187514650931,0.0106690888388907,0.00179280675190134,0.00743365306699598,0.0654807931156986,-0.0274264595814159,-0.005686083247465,0.000950101077408778,0.00879029492357992,0.00441122896912279,0.0161668064017679,0.00483091832249446,0.00947018371157379,-0.00599059410686639,-0.000714747198140691
"ANSP_190750",-0.0212313687360551,0.0196744900616349,0.0942253677294607,-0.0146330706897754,0.00163732007899553,-0.0743117475013036,0.04524980588851,-0.0296957508649487,-0.0073804496550385,-0.00978059722807739,-0.0162237875132641,-0.00724648147167467,0.00750727329520685,0.00430148804061731,0.00842672598808376,0.0175803011934359,-0.000902815956550629,0.00590115045393609,-0.00557682254523489,0.000364590754597817,-0.00920577064175424,-0.00854397849649976,-0.00799571939796569,0.00270445063021115,0.00329145027467795,-0.0019076802940155,0.00240069600842517,-0.0060665425654351,-0.0102742034903176,0.00238014109294879
"ANSP_190824",-0.0220950857098774,0.0292475637005624,0.0763801425274999,0.00933699161971586,0.0285247831267337,-0.0844731680526788,0.0389686910130756,-0.0403672771179234,-0.0216659421644256,-0.00112195471738391,-0.0139189985359086,-0.000939826845247565,-0.00256090935909684,0.0125681246317982,0.0174962019274606,0.0327739200315161,-0.0140942109527368,-0.00170018563463339,-0.00928530965956131,0.0135362241289944,-0.00032269895151177,-0.0198108909449174,-0.0220827518732959,0.0012490273410558,0.0131407495332117,-0.00470341827145139,0.00692970480388028,-0.0111459057076093,0.000709986134730062,0.00404059950298371
"ANSP_198216",-0.0650667735029679,0.0272878530394406,-0.0421229487921869,-0.0149219491694948,-0.0123797242831705,0.00780662878378379,0.0254618555803331,-0.0403615138894414,-0.0258121715208555,-0.0535825743819976,0.0016406077755149,0.0163990392882113,0.0416218485452234,0.0106994695216975,-0.00362740398145323,0.0142118433119803,-0.0326040695001688,-0.00320274097823201,-0.00745125390652584,8.48206032254376e-05,0.00664534471675476,-0.00560740414700479,-0.00285453803278782,-0.00647021234341895,-0.0156992370946877,0.00520723783584064,0.0121124790101943,0.0115572781724131,-9.89003957589681e-05,0.00143149396302312
